146,399551,sz,央视创新,,,True,False
147,399550,sz,央视50,,,True,False
148,399441,sz,生物医药,,,True,False
149,399440,sz,国证钢铁,,,True,False
150,399439,sz,国证油气,,,True,False
151,399438,sz,国证电力,,,True,False
152,399437,sz,国证证券,,,True,False
153,399436,sz,国证煤炭,,,True,False
154,399435,sz,国证农牧,,,True,False
155,399434,sz,国证传媒,,,True,False
156,399433,sz,国证交运,,,True,False
157,399432,sz,国证汽车,,,True,False
158,399431,sz,国证银行,,,True,False
159,399429,sz,新丝路,,,True,False
160,399428,sz,国证定增,,,True,False
161,399427,sz,专利领先,,,True,False
162,399423,sz,中关村50,,,True,False
163,399420,sz,国证保证,,,True,False
164,399419,sz,国证高铁,,,True,False
165,399418,sz,国证国安,,,True,False
166,399417,sz,新能源车,,,True,False
167,399416,sz,I300,,,True,False
168,399415,sz,I100,,,True,False
169,399412,sz,国证新能,,,True,False
170,399411,sz,红利100,,,True,False
171,399410,sz,苏州率先,,,True,False
172,399409,sz,小盘高贝,,,True,False
173,399408,sz,小盘低波,,,True,False
174,399407,sz,中盘高贝,,,True,False
175,399406,sz,中盘低波,,,True,False
176,399405,sz,大盘高贝,,,True,False
177,399404,sz,大盘低波,,,True,False
178,399403,sz,防御100,,,True,False
179,399402,sz,周期100,,,True,False
180,399401,sz,中小盘,,,True,False
181,399400,sz,大中盘,,,True,False
182,399399,sz,中经GDP,,,True,False
183,399398,sz,绩效指数,,,True,False
184,399397,sz,OCT文化,,,True,False
185,399396,sz,国证食品,,,True,False
186,399395,sz,国证有色,,,True,False
187,399394,sz,国证医药,,,True,False
188,399393,sz,国证地产,,,True,False
189,399392,sz,国证新兴,,,True,False
190,399391,sz,投资时钟,,,True,False
191,399390,sz,1000公用,,,True,False
192,399389,sz,国证通信,,,True,False
193,399388,sz,1000信息,,,True,False
194,399387,sz,1000金融,,,True,False
195,399386,sz,1000医药,,,True,False
196,399385,sz,1000消费,,,True,False
197,399384,sz,1000可选,,,True,False
198,399383,sz,1000工业,,,True,False
199,399382,sz,1000材料,,,True,False
200,399381,sz,1000能源,,,True,False
201,399378,sz,南方低碳,,,True,False
202,399377,sz,小盘价值,,,True,False
203,399376,sz,小盘成长,,,True,False
204,399375,sz,中盘价值,,,True,False
205,399374,sz,中盘成长,,,True,False
206,399373,sz,大盘价值,,,True,False
207,399372,sz,大盘成长,,,True,False
208,399371,sz,国证价值,,,True,False
209,399370,sz,国证成长,,,True,False
210,399369,sz,CBN-兴全,,,True,False
211,399368,sz,国证军工,,,True,False
212,399367,sz,巨潮地产,,,True,False
213,399366,sz,国证大宗,,,True,False
214,399365,sz,国证农业,,,True,False
215,399364,sz,中金消费,,,True,False
216,399363,sz,计算机指,,,True,False
217,399362,sz,国证民营,,,True,False
218,399361,sz,国证商业,,,True,False
219,399360,sz,国证装备,,,True,False
220,399359,sz,国证基建,,,True,False
221,399358,sz,泰达环保指数,,,True,False
222,399357,sz,CBN渤海,,,True,False
223,399356,sz,CBN珠江,,,True,False
224,399355,sz,CBN长江,,,True,False
225,399354,sz,分析师指数,,,True,False
226,399353,sz,国证物流,,,True,False
227,399352,sz,深报综指,,,True,False
228,399351,sz,深圳报业指数,,,True,False
229,399350,sz,皖江30,,,True,False
230,399348,sz,深证价值,,,True,False
231,399346,sz,深证成长,,,True,False
232,399344,sz,深证300R,,,True,False
233,399341,sz,深证责任,,,True,False
234,399339,sz,深证科技,,,True,False
235,399337,sz,深证民营,,,True,False
236,399335,sz,深证央企,,,True,False
237,399333,sz,中小板指R,,,True,False
238,399332,sz,深证创新,,,True,False
239,399330,sz,深证100,,,True,False
240,399328,sz,深证治理,,,True,False
241,399326,sz,成长40,,,True,False
242,399324,sz,深证红利,,,True,False
243,399322,sz,国证治理,,,True,False
244,399321,sz,国证红利,,,True,False
245,399320,sz,国证服务,,,True,False
246,399319,sz,资源优势,,,True,False
247,399318,sz,国证B指,,,True,False
248,399317,sz,国证A指,,,True,False
249,399316,sz,巨潮小盘,,,True,False
250,399315,sz,巨潮中盘,,,True,False
251,399314,sz,巨潮大盘,,,True,False
252,399313,sz,巨潮100,,,True,False
253,399312,sz,国证300,,,True,False
254,399311,sz,国证1000,,,True,False
255,399310,sz,国证50,,,True,False
256,399303,sz,国证2000,,,True,False
257,399300,sz,沪深300,,,True,False
258,399249,sz,综企指数,,,True,False
259,399248,sz,文化指数,,,True,False
260,399244,sz,公共指数,,,True,False
261,399243,sz,科研指数,,,True,False
262,399242,sz,商务指数,,,True,False
263,399241,sz,地产指数,,,True,False
264,399240,sz,金融指数,,,True,False
265,399239,sz,IT指数,,,True,False
266,399238,sz,餐饮指数,,,True,False
267,399237,sz,运输指数,,,True,False
268,399236,sz,批零指数,,,True,False
269,399235,sz,建筑指数,,,True,False
270,399234,sz,水电指数,,,True,False
271,399233,sz,制造指数,,,True,False
272,399232,sz,采矿指数,,,True,False
273,399231,sz,农林指数,,,True,False
274,399108,sz,深证B指,,,True,False
275,399107,sz,深证A指,,,True,False
276,399106,sz,深证综指,,,True,False
277,399102,sz,创业板综,,,True,False
278,399101,sz,中小板综,,,True,False
279,399100,sz,深证新综指,,,True,False
280,399015,sz,中小创新,,,True,False
281,399013,sz,深市精选,,,True,False
282,399012,sz,创业300,,,True,False
283,399011,sz,深证1000,,,True,False
284,399010,sz,深证700,,,True,False
285,399009,sz,深证200,,,True,False
286,399008,sz,中小300,,,True,False
287,399007,sz,深证300,,,True,False
288,399006,sz,创业板指,,,True,False
289,399005,sz,中小板指,,,True,False
290,399004,sz,深证100R,,,True,False
291,399003,sz,深成B指,,,True,False
292,399002,sz,深成指R,,,True,False
293,399001,sz,深证成指,,,True,False
294,002896,sz,中大力德,,,False,False
295,002895,sz,川恒股份,,,False,False
296,002893,sz,华通热力,,,False,False
297,002892,sz,N科力尔,,,False,False
298,002891,sz,中宠股份,,,False,False
299,002890,sz,弘宇股份,,,False,False
300,002889,sz,东方嘉盛,,,False,False
301,002888,sz,惠威科技,,,False,False
302,002887,sz,绿茵生态,,,False,False
303,002886,sz,沃特股份,,,False,False
304,002885,sz,京泉华,,,False,False
305,002884,sz,凌霄泵业,,,False,False
306,002883,sz,中设股份,,,False,False
307,002882,sz,金龙羽,,,False,False
308,002881,sz,美格智能,,,False,False
309,002880,sz,卫光生物,,,False,False
310,002879,sz,长缆科技,,,False,False
311,002878,sz,元隆雅图,,,False,False
312,002877,sz,智能自控,,,False,False
313,002876,sz,三利谱,,,False,False
314,002875,sz,安奈儿,,,False,False
315,002873,sz,新天药业,,,False,False
316,002872,sz,天圣制药,,,False,False
317,002871,sz,伟隆股份,,,False,False
318,002870,sz,香山股份,,,False,False
319,002869,sz,金溢科技,,,False,False
320,002868,sz,绿康生化,,,False,False
321,002867,sz,周大生,,,False,False
322,002866,sz,传艺科技,,,False,False
323,002865,sz,钧达股份,,,False,False
324,002863,sz,今飞凯达,,,False,False
325,002862,sz,实丰文化,,,False,False
326,002861,sz,瀛通通讯,,,False,False
327,002860,sz,星帅尔,,,False,False
328,002859,sz,洁美科技,,,False,False
329,002858,sz,力盛赛车,,,False,False
330,002857,sz,三晖电气,,,False,False
331,002856,sz,美芝股份,,,False,False
332,002855,sz,捷荣技术,,,False,False
333,002853,sz,皮阿诺,,,False,False
334,002852,sz,道道全,,,False,False
335,002851,sz,麦格米特,,,False,False
336,002850,sz,科达利,,,False,False
337,002849,sz,威星智能,,,False,False
338,002848,sz,高斯贝尔,,,False,False
339,002847,sz,盐津铺子,,,False,False
340,002846,sz,英联股份,,,False,False
341,002845,sz,同兴达,,,False,False
342,002843,sz,泰嘉股份,,,False,False
343,002842,sz,翔鹭钨业,,,False,False
344,002841,sz,视源股份,,,False,False
345,002840,sz,华统股份,,,False,False
346,002839,sz,张家港行,,,False,False
347,002838,sz,道恩股份,,,False,False
348,002837,sz,英维克,,,False,False
349,002836,sz,新宏泽,,,False,False
350,002835,sz,同为股份,,,False,False
351,002833,sz,弘亚数控,,,False,False
352,002832,sz,比音勒芬,,,False,False
353,002831,sz,裕同科技,,,False,False
354,002830,sz,名雕股份,,,False,False
355,002829,sz,星网宇达,,,False,False
356,002828,sz,贝肯能源,,,False,False
357,002827,sz,高争民爆,,,False,False
358,002826,sz,易明医药,,,False,False
359,002825,sz,纳尔股份,,,False,False
360,002824,sz,和胜股份,,,False,False
361,002823,sz,凯中精密,,,False,False
362,002822,sz,中装建设,,,False,False
